id,age,gender,annual_income,marital_status,num_children,education,years_of_employment,credit_history,current_debt,loan_purpose
11456,64,male,71780,divorced,5,phd,23,good,5329,car
11457,31,female,100629,single,0,bachelor,45,good,5335,education
11458,39,female,73395,divorced,2,master,44,average,1288,education
11459,20,female,137940,divorced,3,master,31,good,6471,education
11460,62,male,84495,married,3,bachelor,43,average,8554,education
11461,60,male,141723,single,4,master,17,average,8583,personal
11462,55,male,119414,married,3,bachelor,22,good,2522,business
11463,62,female,114316,married,4,bachelor,37,good,8455,personal
11464,34,female,148429,single,5,bachelor,35,average,4624,car
11465,18,female,90041,divorced,5,phd,32,average,3743,car
11466,48,female,69782,single,0,phd,47,good,318,car
11467,62,male,66120,divorced,0,master,36,average,1765,home
11468,23,male,50725,divorced,2,phd,29,good,7365,home
11469,21,male,52365,divorced,0,master,37,average,3769,home
11470,34,female,89749,widowed,3,phd,13,average,8050,car
11471,35,female,81222,divorced,5,bachelor,8,good,3058,home
11472,21,male,148948,divorced,1,phd,19,good,231,business
11473,22,male,117599,widowed,3,master,6,good,234,business
11474,30,female,60232,widowed,1,master,49,average,392,business
11475,31,female,79607,single,4,phd,32,good,1279,business
11476,52,male,57643,divorced,3,phd,32,good,9757,education
11477,50,male,133171,divorced,4,bachelor,30,good,4018,personal
11478,41,female,83339,single,1,phd,18,good,7509,education
11479,29,male,147708,married,3,bachelor,32,good,4420,home
11480,51,male,117286,widowed,0,master,21,average,8093,business
11481,18,female,147001,single,0,bachelor,10,average,7507,education
11482,39,female,61274,single,1,bachelor,31,good,4478,car
11483,55,female,52499,widowed,1,master,15,good,3013,personal
11484,31,male,93586,widowed,0,bachelor,42,good,1953,personal
11485,38,female,126522,married,5,bachelor,35,good,768,personal
11486,60,male,110882,single,2,bachelor,14,average,6103,home
11487,66,female,95875,divorced,4,bachelor,49,average,3427,education
11488,19,male,134965,single,1,master,29,good,3838,car
11489,48,female,90052,widowed,2,master,4,average,8969,business
11490,62,male,110112,divorced,3,master,39,average,2064,car
11491,43,male,62213,married,0,phd,4,average,209,home
11492,64,female,54149,married,2,bachelor,33,average,9319,home
11493,26,male,146578,widowed,4,phd,3,average,6972,education
11494,68,male,95544,single,0,master,39,good,2304,business
11495,22,female,101721,single,1,bachelor,50,good,1101,car
11496,66,male,99504,single,4,bachelor,34,average,662,education
11497,38,male,77621,widowed,4,phd,23,good,6050,car
11498,46,male,133100,divorced,1,bachelor,37,good,2854,education
11499,29,female,91516,single,3,phd,47,good,1627,education
11500,34,male,100217,widowed,0,master,11,good,8165,home
11501,56,male,94449,widowed,5,master,29,average,5888,education
11502,23,male,58983,divorced,1,bachelor,39,good,2864,personal
11503,18,male,90873,widowed,5,bachelor,31,good,246,business
11504,40,female,137816,single,2,master,49,good,7023,home
11505,23,male,142416,single,5,master,8,good,3396,car
11506,55,male,148027,divorced,0,bachelor,30,average,4195,personal
11507,35,male,128530,single,0,bachelor,15,average,6793,personal
11508,30,male,120148,divorced,4,bachelor,23,average,8592,education
11509,50,male,139177,widowed,3,master,27,average,3442,personal
11510,68,female,104376,divorced,4,phd,11,good,3238,education
11511,68,male,54423,married,5,phd,48,average,6303,education
11512,35,male,97281,divorced,0,bachelor,11,good,8995,education
11513,40,female,121221,single,3,phd,17,average,5396,car
11514,55,male,132700,widowed,3,phd,21,average,3526,car
11515,43,female,68037,single,3,phd,37,average,836,education
11516,26,male,89172,married,2,phd,44,good,4592,car
11517,41,male,73735,married,5,bachelor,14,good,9916,car
11518,60,male,142936,divorced,2,master,31,good,9461,business
11519,60,female,66244,widowed,1,master,16,good,8530,car
11520,46,female,128021,widowed,0,master,16,average,2396,business
11521,41,male,92923,widowed,3,master,26,good,95,car
11522,21,male,124261,single,4,bachelor,44,good,5749,car
11523,62,male,115474,divorced,0,phd,3,good,124,car
11524,20,female,129879,single,1,master,25,average,8828,education
11525,51,male,109911,divorced,0,phd,43,good,9168,car
11526,57,male,138254,single,5,phd,39,average,1670,business
11527,35,male,148214,widowed,2,bachelor,4,average,7344,business
11528,41,male,146558,single,2,phd,47,good,2666,car
11529,54,male,100749,divorced,4,phd,30,average,8204,home
11530,47,male,147005,single,4,phd,26,average,8875,car
11531,21,female,66730,married,2,phd,31,good,8941,business
11532,51,female,57513,divorced,0,bachelor,46,average,8335,home
11533,25,female,51577,married,5,master,48,average,9335,personal
11534,22,male,115119,single,4,bachelor,32,good,7908,car
11535,49,male,77341,divorced,4,bachelor,40,good,6975,business
11536,28,male,108920,married,3,phd,5,good,6265,car
11537,27,female,92861,widowed,0,phd,27,good,7304,home
11538,58,male,53566,single,4,phd,45,average,5338,business
11539,27,male,57997,widowed,3,phd,32,average,6588,personal
11540,24,male,105206,widowed,1,bachelor,18,good,1735,personal
11541,28,female,124540,married,2,master,49,good,915,personal
11542,22,female,91327,married,3,phd,38,average,2023,car
11543,34,male,93142,married,1,master,37,average,4873,personal
11544,66,female,109745,married,4,phd,46,average,1724,home
11545,50,male,141974,single,4,master,22,good,2840,business
11546,33,female,140615,divorced,3,bachelor,15,average,5542,business
11547,36,female,103577,divorced,3,bachelor,12,good,6094,personal
11548,61,male,75415,divorced,4,phd,49,average,1186,personal
11549,64,male,78457,divorced,0,phd,47,good,170,education
11550,21,male,125146,married,3,bachelor,31,average,5097,car
11551,42,male,67270,married,2,bachelor,25,good,560,business
11552,42,male,96892,widowed,2,master,44,average,9082,business
11553,52,male,149665,single,2,phd,43,good,4207,personal
11554,41,female,63004,married,1,master,27,good,7789,business
11555,18,female,56378,single,0,phd,33,average,7435,personal
11556,53,male,132419,married,2,master,42,good,1823,business
11557,47,female,82563,widowed,1,phd,30,good,217,business
11558,33,male,61741,single,1,phd,50,average,9153,education
11559,31,male,76358,divorced,3,bachelor,30,good,990,business
11560,50,male,111077,widowed,4,bachelor,20,average,8195,home
11561,31,male,69499,widowed,1,phd,43,good,7285,car
11562,42,male,82244,single,0,master,23,average,1802,education
11563,64,female,125010,married,0,phd,26,average,8705,personal
11564,20,female,134020,single,2,master,15,average,448,personal
11565,49,female,80945,widowed,3,master,46,good,7657,personal
11566,56,female,141189,married,0,phd,30,average,724,car
11567,28,female,54621,single,4,phd,29,good,1179,personal
11568,69,female,115558,widowed,3,phd,20,average,6029,home
11569,40,male,122687,married,3,master,41,good,5030,business
11570,44,male,125761,single,4,phd,39,average,5185,business
11571,45,female,111385,married,1,master,21,average,6373,home
11572,43,male,91022,widowed,1,master,16,average,8271,business
11573,45,male,87056,married,1,bachelor,43,good,2836,car
11574,30,male,96432,divorced,4,master,12,average,537,business
11575,22,female,147658,divorced,0,bachelor,16,good,2825,home
11576,22,female,98127,divorced,1,master,17,good,8964,home
11577,67,female,54769,widowed,0,bachelor,46,average,7965,car
11578,68,female,124928,divorced,1,master,25,good,3857,business
11579,28,male,108411,widowed,0,master,6,average,4853,personal
11580,54,male,55273,divorced,2,phd,21,average,4591,business
11581,33,female,50083,single,4,bachelor,46,good,2174,business
11582,19,female,87453,single,5,phd,16,good,9381,home
11583,55,male,119518,divorced,2,bachelor,35,average,5203,business
11584,61,female,105151,single,1,master,12,good,9166,personal
11585,41,female,105307,widowed,5,phd,44,good,2028,home
11586,45,female,99699,married,0,master,48,good,432,home
11587,30,male,111106,divorced,3,phd,3,good,5448,home
11588,33,male,54127,married,1,bachelor,38,average,6125,home
11589,25,male,127898,widowed,5,bachelor,46,average,9595,business
11590,46,male,95207,widowed,1,phd,49,average,4189,home
11591,36,male,133522,divorced,0,master,24,good,2613,education
11592,53,female,117477,divorced,3,bachelor,24,good,5658,home
11593,23,female,122836,divorced,3,phd,19,average,8767,car
11594,57,male,88647,married,4,master,12,average,1635,car
11595,60,female,78868,married,2,bachelor,48,average,6000,business
11596,37,male,106963,widowed,2,bachelor,50,average,1972,business
11597,62,male,111536,single,1,bachelor,12,average,589,home
11598,51,female,73156,married,4,phd,48,good,9540,home
11599,68,male,87621,widowed,0,phd,40,good,3035,home
11600,55,female,82335,single,5,phd,47,average,9367,car
11601,62,female,88349,divorced,4,master,13,average,3678,home
11602,49,male,84778,divorced,0,bachelor,20,good,1712,personal
11603,61,male,62999,single,5,master,44,good,3922,business
11604,48,female,99027,divorced,4,phd,48,average,366,education
11605,26,male,95746,widowed,3,bachelor,39,good,4491,personal
11606,54,male,95768,married,3,bachelor,10,good,7002,personal
11607,69,female,113437,divorced,1,phd,49,average,1391,education
11608,32,male,91809,divorced,3,master,29,good,1270,business
11609,27,male,64774,single,4,master,4,good,3682,car
11610,30,female,68548,married,4,phd,21,average,2981,business
11611,21,male,110310,single,5,phd,45,good,3048,personal
11612,22,male,51211,married,4,master,38,good,2992,business
11613,37,female,136315,widowed,1,bachelor,8,average,6538,home
11614,37,male,147460,married,4,phd,6,good,1404,education
11615,24,female,127437,married,0,phd,32,average,8291,business
11616,23,male,124194,widowed,5,master,33,average,2092,home
11617,29,male,144830,widowed,5,bachelor,39,good,3300,education
11618,23,male,76348,single,1,phd,3,good,9762,car
11619,18,male,52828,married,1,bachelor,23,good,4813,car
11620,67,male,145561,single,3,master,13,good,9889,business
11621,49,male,122854,widowed,3,phd,4,good,901,business
11622,66,female,75488,widowed,2,master,42,good,8865,business
11623,70,female,113725,widowed,4,master,24,good,8255,car
11624,23,male,92566,single,2,bachelor,22,average,3843,car
11625,66,male,133026,single,5,bachelor,37,good,5712,car
11626,68,female,128645,widowed,2,phd,43,good,1724,personal
11627,29,male,129397,divorced,1,bachelor,43,good,9371,car
11628,19,male,140957,widowed,1,phd,29,good,1775,personal
11629,41,male,72451,single,0,bachelor,20,good,3009,home
11630,64,male,81757,divorced,4,bachelor,29,average,1080,education
11631,55,male,50492,widowed,5,phd,31,average,9194,education
11632,60,male,57558,divorced,1,phd,45,average,2069,personal
11633,31,male,109335,divorced,2,bachelor,17,average,499,education
11634,37,male,123632,divorced,4,master,13,average,4688,education
11635,38,female,113571,married,0,master,21,average,8549,business
11636,40,male,118863,single,5,phd,26,average,5656,home
11637,63,male,77047,married,4,master,13,average,2522,home
11638,61,female,113755,single,4,bachelor,6,average,3055,business
11639,58,female,120165,married,5,master,29,good,4824,personal
11640,68,male,66944,divorced,4,phd,36,good,6100,home
11641,45,male,76936,divorced,2,master,41,average,9526,home
11642,27,female,102445,divorced,3,bachelor,3,good,3443,car
11643,62,female,73940,married,1,bachelor,40,good,6249,personal
11644,34,female,148561,single,3,phd,42,good,1465,education
11645,61,male,132882,divorced,2,phd,40,average,5564,business
11646,64,male,149059,married,0,master,23,good,3683,education
11647,67,male,143911,divorced,2,phd,42,average,6956,business
11648,60,female,144161,divorced,1,phd,14,average,2761,home
11649,49,male,88980,widowed,1,master,43,average,4604,personal
11650,55,male,81827,single,5,master,13,average,1782,education
11651,56,male,91867,married,1,bachelor,26,average,6448,car
11652,59,female,133161,widowed,5,phd,19,good,7496,business
11653,61,female,127082,widowed,5,bachelor,21,good,8455,personal
11654,43,female,67553,widowed,5,master,3,good,1483,education
11655,43,male,135400,single,2,master,21,average,3034,business
11656,39,female,94415,widowed,5,phd,49,good,4950,personal
11657,26,male,114997,married,4,master,48,good,4718,business
11658,31,female,66938,divorced,4,master,48,average,161,business
11659,65,male,50793,divorced,3,phd,42,good,3732,education
11660,66,male,67606,widowed,5,bachelor,25,average,9505,car
11661,41,female,143865,married,4,bachelor,37,average,2202,education
11662,64,male,111436,divorced,0,bachelor,20,average,3911,education
11663,42,male,91514,divorced,0,master,7,good,1083,home
11664,23,female,131689,widowed,2,bachelor,38,average,6646,education
11665,29,male,77335,single,4,bachelor,42,good,1116,home
11666,43,male,149539,single,5,phd,36,average,4308,personal
11667,41,male,130230,divorced,5,master,15,average,7233,education
11668,54,male,134996,married,2,master,47,good,2584,car
11669,51,male,109195,divorced,2,phd,39,good,6833,home
11670,47,male,82460,widowed,3,bachelor,32,average,3551,education
11671,25,female,107452,widowed,5,master,9,good,307,personal
11672,68,male,83270,married,3,phd,39,average,2774,personal
11673,23,female,113743,married,3,bachelor,37,good,6180,personal
11674,53,male,108757,widowed,2,master,11,good,2832,home
11675,26,female,149599,divorced,0,master,31,average,6025,home
11676,39,female,144411,single,1,phd,50,good,2561,personal
11677,20,male,143768,married,3,bachelor,29,good,6904,education
11678,55,female,115334,single,5,bachelor,39,average,1531,personal
11679,65,male,127218,widowed,4,master,22,good,9709,business
11680,45,male,139899,single,5,master,7,average,6313,home
11681,20,male,76477,divorced,3,bachelor,34,average,8467,home
11682,33,male,85397,married,5,phd,3,good,1850,education
11683,62,male,129359,widowed,0,phd,32,good,2732,home
11684,43,male,140953,single,0,phd,16,average,6244,car
11685,65,male,87448,married,0,phd,6,good,3057,home
11686,44,male,72407,married,2,master,3,average,3434,business
11687,33,female,149539,single,1,phd,26,good,468,car
11688,37,female,106330,widowed,1,master,33,good,2092,education
11689,64,male,142741,single,2,bachelor,17,good,9754,business
11690,45,female,122296,divorced,3,master,24,average,2788,home
11691,52,male,93973,widowed,4,master,30,average,798,business
11692,47,female,60656,divorced,3,bachelor,5,good,738,car
11693,56,female,106686,widowed,4,bachelor,46,good,9129,car
11694,20,male,148195,widowed,1,master,18,average,136,home
11695,63,male,67788,single,2,bachelor,35,good,5470,home
11696,58,male,51298,married,0,phd,25,good,4358,personal
11697,26,male,142990,divorced,1,bachelor,16,average,554,personal
11698,22,male,69011,widowed,4,bachelor,45,average,7080,car
11699,52,male,143568,married,4,phd,47,average,4995,education
